order-line,Assembly Line,Scheduled Ship Date,Orig Sched Date,Status,Sales Category,Rework,Order,Sched Date Priority,Issue Reason,Issue Resolved,Contains Tag,Line,Rel,Open Qty,Total Sections,Product Code,Final Assembly,Open Value,Open Discount Value,Comment,Sales Rep Code,PM,Operations Meeting Comments,Production Comment,Fixture Type,Pick Status,MachineShop Delivered,Wiring Delivered,Production Issue,NT,Material Check,Missing Materials,Schedule Date,Status2,Production Schedule,Unit Price,Unit Time,Section Completed,Remaining Section,Remaining value,Remaining Time,Issue,Rep. Count,Year,Month,Date,Order Count,Complete/Partial,Saw,BA ,weld,lens
77060-2,12,2/6/2019,2/6/2019,Machine Shop Started,Regular,FALSE,77060,Regular,,FALSE,,2,1,12,12,B3RLED-SL-750-80-30-FL-4-W-UNV-DP-1-TG15,36,4080,0,,Vanguard,Philip Halsey,,,F5-R2,,,2/4/2019 0:00,FALSE,FALSE,NO,Material,,Machine Shop Started,,340,3,0,12,4080,36,,1,2019,2,6,1,Complete,TRUE,FALSE,,Done
78663-1,12,2/5/2019,1/31/2019,Machine Shop Started,Regular,FALSE,78663,Regular,,FALSE,,1,1,3,3,SCDI-500-500-80-35-SO-0.5M-8-AP-UNV-DP-1-CA(36)-B1(BSL10LST),30.6,2818.65,0,,KSA Ltg,Joshua Zimet,MS: Feb 4th - Kaushik to advise??  Edited on 2/5/2019 ,,F5,Picked - Complete,,1/30/2019 0:00,FALSE,FALSE,NO,Material,,Machine Shop Started,,939.55,10.2,0,3,2818.65,30.6,,1,2019,2,5,1,Complete,TRUE,FALSE,,Done
78388-1,12,2/1/2019,2/1/2019,Machine Shop Finished,Regular,FALSE,78388,High Priority,Others,FALSE,sub assembly parts,1,1,4,4,STSLR-SO-400-80-35-6-AP-UNV-MD-1-SB9,22,1800,0,,SpecLAUS,Zahra Vatani,Ms:2/3 - Ship:2/4  Edited on 2/1/2019::: Kaushik to advise  Edited on 2/5/2019 ,,H,Picked - Complete,1/25/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Finished - Incomplete,,450,5.5,0,4,1800,22,Others,1,2019,2,1,1,Complete,TRUE,TRUE,,Done
79049-1,12,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,79049,Regular,,FALSE,,1,1,1,1,"BILED-640-90-40-C-8'-W-277-DP-1-CT15(48"")",7.6,560,0,,SpecLAUS,Zahra Vatani,,,A-8',,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,560,7.6,0,1,560,7.6,,1,2019,2,12,1,Complete,FALSE,FALSE,,
79049-2,12,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,79049,Regular,,FALSE,,2,1,5,5,"BILED-640-90-40-C-5'-W-277-DP-1-CT15(48"")",38,1750,0,,SpecLAUS,Zahra Vatani,,,A-5',,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,350,7.6,0,5,1750,38,,0,2019,2,12,1,Complete,FALSE,FALSE,,
79307-5,12,2/8/2019,,Machine Shop Started,Replacement,FALSE,79307,Regular,,FALSE,,5,1,1,1,SCS-400-80-35-FL-K(L4X4)-W-UNV-DP-1-S,0,775,0,,Smart Li,Daljit Singh,,,L15A-L,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,775,0,0,1,775,0,,1,2019,2,8,1,Complete,FALSE,FALSE,,
79264-1,12,2/13/2019,2/13/2019,Machine Shop Finished,Regular,FALSE,79264,Regular,,FALSE,,1,1,2,2,BBWDLED-400-80-40-SO-4-W-UNV-DP-1,8.86,560,0,,Repco II,Gaurav Jain,,,"SC1, 4'",,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Finished - Incomplete,,280,4.43,0,2,560,8.86,,1,2019,2,13,1,Complete,TRUE,FALSE,,Done
77142-1,7,2/8/2019,,Machine Shop Started,Regular,FALSE,77142,High Priority,,FALSE,,1,1,1,1,ZELED-SL 50/50-1050-80-35-MSO-8-W-UNV-MD-2-CT15(48),13.5,776,0,PLEASE SHIP 1+2 NO LATER THAN FEB 11TH - toronto,Salex,Jessica Pasternyk,,,LT4-8',Picked - Complete,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,776,13.5,0,1,776,13.5,,1,2019,2,8,1,Complete,FALSE,FALSE,,
77142-2,7,2/8/2019,,Machine Shop Started,Regular,FALSE,77142,High Priority,,FALSE,,2,1,3,3,STSLF-SO-300-80-30-6-BLK-120-MD-1-SG15,21.9,1740,0,PLEASE SHIP 1+2 NO LATER THAN FEB 11TH - toronto,Salex,Jessica Pasternyk,,,LT6,Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,580,7.3,0,3,1740,21.9,,0,2019,2,8,1,Complete,FALSE,FALSE,,
77615-1,4,2/7/2019,2/13/2019,Machine Shop Finished,Regular,FALSE,77615,Regular,,FALSE,,1,1,5,5,TB2DILED-600-500-80-35-SO-SO-12-W-277-DP-1-CT9(36),70,4800,0,,QLS NC,Jessica Kennedy,,,A1-12',Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,960,14,0,5,4800,70,,1,2019,2,7,2,Partial,TRUE,TRUE,,Done
77615-2,4,2/7/2019,2/13/2019,Machine Shop Finished,Regular,FALSE,77615,Regular,,FALSE,,2,1,8,16,TB2DILED-600-500-80-35-SO-SO-16-W-277-DP-1-CT9(36),160,10240,0,,QLS NC,Jessica Kennedy,,,A1-16',Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,640,10,0,16,10240,160,,0,2019,2,7,2,Partial,TRUE,TRUE,,Done
77615-3,4,2/7/2019,2/13/2019,Machine Shop Finished,Regular,FALSE,77615,Regular,,FALSE,,3,1,6,12,TB2DILED-600-500-80-35-SO-SO-20-W-277-DP-1-CT9(36),144,9600,0,,QLS NC,Jessica Kennedy,,,A1-20',Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,800,12,0,12,9600,144,,0,2019,2,7,2,Partial,TRUE,TRUE,,Done
77615-4,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,4,1,94,94,CLKLED-500-80-35-SO-6-W-UNV-DP-1-TG9,846,39480,0,,QLS NC,Jessica Kennedy,,,B1-6',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,420,9,0,94,39480,846,,1,2019,2,7,2,Partial,TRUE,FALSE,,Done
77615-5,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,5,1,25,25,BBRLED-500-80-35-FL-4-W-277-DP-1-TB9,75,6000,0,,QLS NC,Jessica Kennedy,,,B1-4',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,240,3,0,25,6000,75,,0,2019,2,7,2,Partial,TRUE,FALSE,,Done
77615-6,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,6,1,7,7,BBRLED-500-80-35-FL-8-W-277-DP-1-TB9,35,3360,0,,QLS NC,Jessica Kennedy,,,B1-8',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,480,5,0,7,3360,35,,0,2019,2,7,2,Partial,TRUE,FALSE,,Done
77615-7,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,7,1,10,10,BBRLED-500-80-35-FL-12-W-277-DP-1-TB9,70,7200,0,,QLS NC,Jessica Kennedy,,,B1-12',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,720,7,0,10,7200,70,,0,2019,2,7,2,Partial,TRUE,FALSE,,Done
77615-8,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,8,1,3,6,BBRLED-500-80-35-FL-16-W-277-DP-1-TB9,30,2880,0,,QLS NC,Jessica Kennedy,,,B1-16',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,480,5,0,6,2880,30,,0,2019,2,7,2,Partial,TRUE,FALSE,,Done
77615-9,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,9,1,5,10,BBRLED-500-80-35-FL-20-W-277-DP-1-TB9,60,6000,0,,QLS NC,Jessica Kennedy,,,B1-20',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,600,6,0,10,6000,60,,0,2019,2,7,2,Partial,TRUE,FALSE,,Done
77615-10,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,10,1,1,2,BBRLED-500-80-35-FL-24-W-277-DP-1-TB9,14,1440,0,,QLS NC,Jessica Kennedy,,,B1-24',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,720,7,0,2,1440,14,,0,2019,2,7,2,Partial,TRUE,FALSE,,Done
77615-11,4,2/7/2019,2/13/2019,Machine Shop Finished,Regular,FALSE,77615,Regular,,FALSE,,11,1,17,17,PWWLED-800-90-35-S-4-W-277-DP-1,68,4335,0,,QLS NC,Jessica Kennedy,,,S1,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,255,4,0,17,4335,68,,0,2019,2,7,2,Partial,TRUE,TRUE,,Done
77615-12,4,2/7/2019,2/13/2019,Machine Shop Finished,Regular,FALSE,77615,Regular,,FALSE,,12,1,8,8,PWWLED-800-90-35-S-4-W-UNV-DP-1,32,2040,0,,QLS NC,Jessica Kennedy,,,S2,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,255,4,0,8,2040,32,,0,2019,2,7,2,Partial,TRUE,TRUE,,Done
77615-13,4,2/7/2019,2/13/2019,Machine Shop Started,Regular,FALSE,77615,Regular,,FALSE,,13,1,12,12,WBRLED-500-80-35-S-6-W-UNV-DP-1-DF,84,6000,0,,QLS NC,Jessica Kennedy,,,X4-6',Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,500,7,0,12,6000,84,,0,2019,2,7,2,Partial,TRUE,FALSE,,Done
78607-1,7,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78607,Regular,,FALSE,,1,1,11,22,STFC-NO-DSO(4'-400)-80-40-AH(1)-AP-UNV-MD-1-CT9(36)-RC,121,4510,0,,Clarus,Christina Torok,,,L30-2X2,Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,205,5.5,0,22,4510,121,,1,2019,2,11,1,Complete,TRUE,FALSE,,
78607-2,7,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78607,Regular,,FALSE,,2,1,9,18,STFC-NO-DSO(10'-400)-80-40-AH(1)-AP-UNV-MD-1-CT9(36)-RC,135,7110,0,,Clarus,Christina Torok,,,L30-5X5,Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,395,7.5,0,18,7110,135,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78607-3,7,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78607,Regular,,FALSE,,3,1,3,6,STFC-NO-DSO(6'-400)-80-40-AH(1)-AP-UNV-MD-1-CT9(36)-RC,33,1620,0,,Clarus,Christina Torok,,,L30-3X3,Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,270,5.5,0,6,1620,33,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78607-4,7,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78607,Regular,,FALSE,,4,1,3,6,STFC-NO-DSO(8'-400)-80-40-AH(1)-AP-UNV-MD-1-CT9(36)-RC,36,1950,0,,Clarus,Christina Torok,,,L30-4X4,Picked - Complete,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,325,6,0,6,1950,36,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78759-1,12,2/8/2019,2/8/2019,Machine Shop Finished,Regular,FALSE,78759,Regular,,FALSE,,1,1,6,6,BRLED-300-90-35-FL-10'-W-UNV-DP-1-TB15,54,6000,0,,Lightin1,Rajithan Sivapatharajahon,,,10 FT,Picked - Complete,2/3/2019 0:00,2/4/2019 0:00,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,1000,9,0,6,6000,54,,1,2019,2,8,1,Complete,TRUE,TRUE,,Done
78759-2,12,2/8/2019,2/8/2019,Machine Shop Finished,Regular,FALSE,78759,Regular,,FALSE,,2,1,4,4,BRLED-300-90-35-FL-8'-W-UNV-DP-1-TB15,25.6,3200,0,,Lightin1,Rajithan Sivapatharajahon,,,8 FT,Picked - Complete,2/3/2019 0:00,2/4/2019 0:00,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,800,6.4,0,4,3200,25.6,,0,2019,2,8,1,Complete,TRUE,TRUE,,Done
78806-1,10,2/5/2019,2/5/2019,Machine Shop Finished,Regular,FALSE,78806,High Priority,,FALSE,,1,1,2,2,BBRLED-1000-80-35-FL-4'-W-UNV-DP-1-DS,10,640,0,,Lightin1,Rajithan Sivapatharajahon,,,F1-4',,1/25/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,320,5,0,2,640,10,,1,2019,2,5,1,Complete,TRUE,FALSE,,Done
78806-2,10,2/5/2019,2/5/2019,Machine Shop Finished,Regular,FALSE,78806,High Priority,,FALSE,,2,1,5,5,SCR-500-80-35-FL-8'-W-UNV-DP-1-MFTB9,27.5,2600,0,,Lightin1,Rajithan Sivapatharajahon,,,F2-8',,1/25/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,520,5.5,0,5,2600,27.5,,0,2019,2,5,1,Complete,TRUE,TRUE,,Done
78806-3,10,2/5/2019,2/5/2019,Machine Shop Finished,Regular,FALSE,78806,High Priority,,FALSE,,3,1,4,4,"SCD-500-80-35-FL-6'-BLK-UNV-DP-1-CA(36"")",28,1840,0,,Lightin1,Rajithan Sivapatharajahon,,,K-6',,1/25/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,460,7,0,4,1840,28,,0,2019,2,5,1,Complete,TRUE,TRUE,,Done
79034-1,4,2/4/2019,2/4/2019,Machine Shop Finished,Replacement,FALSE,79034,High Priority,Shortage,TRUE,Extrusion,1,1,1,4,ZESQDI-SL 25/75-1050-80-35-MSO-44-BLK-UNV-MD-1-CA(96)-B2(BSL10LST),74,3568,3568,"Parts short shipped, customer need 2 of A44em but recieved only 1 unit.entered only 1 qty on the order, when PO requests 2",HOUSE,Robert Lipura,Ship: Feb 6th  Edited on 2/5/2019 ,,A- 44'EM,Picked - Complete,1/27/2019 0:00,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,892,18.5,0,4,3568,74,,1,2019,2,4,1,Complete,TRUE,TRUE,,Done
77011-1,18,1/17/2019,1/17/2019,Given to Shipping,Regular,FALSE,77011,High Priority,On Hold,FALSE,SHIPMENT,1,1,13,13,SP16169(2)-WBRLED-750-30-S-12'-W-UNV-DP-1-DS-TF,77.48,14352,0,**DO NOT SHIP UNTIL FEBRUARY 11th**,Performa,Stan Buyansky,,,F10-12,Picked - Complete,1/13/2019 0:00,1/16/2019 0:00,FALSE,FALSE,NO,,,Given to Shipping,,1104,5.96,0,13,14352,77.48,On Hold,1,2019,1,17,1,Complete,TRUE,TRUE,,Done
79234-1,12,2/13/2019,2/13/2019,Machine Shop Started,Regular,FALSE,79234,Regular,,FALSE,,1,1,1,1,BMRLED-700-80-40-FL-12'-W-UNV-DP-1-DF,8.7,650,0,"Note:.****Ship to arrive on February 19, 2019****Going To; Blach Springs TX 75180",HOUSE,Joe Brier,,,A-12',Picked - Complete,2/5/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,650,8.7,0,1,650,8.7,,1,2019,2,13,1,Complete,FALSE,FALSE,,Done
78220-1,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,1,1,4,8,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-16-W-UNV-DP-1-CT9(36"")",80,5440,0,,HOUSE,Zahra Vatani,,,F1-16'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,680,10,0,8,5440,80,,1,2019,2,12,1,Complete,TRUE,FALSE,,
78220-2,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,2,1,1,2,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-14-W-UNV-DP-1-CT9(36"")",20,1190,0,,HOUSE,Zahra Vatani,,,F1-14'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,595,10,0,2,1190,20,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-3,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,3,1,16,32,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-12-W-UNV-DP-1-CT9(36"")",219.2,16320,0,,HOUSE,Zahra Vatani,,,F1-12'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,510,6.85,0,32,16320,219.2,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-4,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,4,1,1,2,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-10-W-UNV-DP-1-CT9(36"")",13.7,850,0,,HOUSE,Zahra Vatani,,,F1-10'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,425,6.85,0,2,850,13.7,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-5,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,5,1,3,3,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-8-W-UNV-DP-1-CT9(36"")",30.3,2040,0,,HOUSE,Zahra Vatani,,,F1-8'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,680,10.1,0,3,2040,30.3,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-6,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,6,1,4,4,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-6-W-UNV-DP-1-CT9(36"")",40.4,2040,0,,HOUSE,Zahra Vatani,,,F1-6'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,510,10.1,0,4,2040,40.4,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-7,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,7,1,2,4,WWR-SL-750-80-30-13-W-UNV-DP-1-DS,33,1950,0,,HOUSE,Zahra Vatani,,,F4-3-1B-13'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,487.5,8.25,0,4,1950,33,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-8,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,8,1,1,2,WWR-SL-750-80-30-10-W-UNV-DP-1-DS,9.8,750,0,,HOUSE,Zahra Vatani,,,F4-3-1B-10'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,375,4.9,0,2,750,9.8,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-9,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,9,1,1,1,WWR-SL-750-80-30-6-W-UNV-DP-1-DS,7.8,450,0,,HOUSE,Zahra Vatani,,,F4-3-1B-6'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,450,7.8,0,1,450,7.8,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-10,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,10,1,10,10,WWR-SL-750-80-30-2-W-UNV-DP-1-TG9,48,1500,0,,HOUSE,Zahra Vatani,,,F4-3B-2'-15TH,Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,150,4.8,0,10,1500,48,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-11,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,11,1,1,4,"BBPRLED-300-80-30-FL-26' 6""-W-UNV-DP-1+E(2)-TG9",18.3,1714,0,,HOUSE,Zahra Vatani,,,"F3C-26' 6""-15TH",Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,428.5,4.575,0,4,1714,18.3,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-12,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,12,1,1,12,"BBPRLED-300-80-30-FL-92' 11""-W-UNV-DP-2+E(6)-TG9",61,5806,0,,HOUSE,Zahra Vatani,,,"F3C-92' 11""-15TH",Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,483.8333333,5.083333333,0,12,5806,61,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-13,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,13,1,1,5,"BBPRLED-300-80-30-FL-39' 5""-W-UNV-DP-1+E(3)-DF",26.2,2520,0,,HOUSE,Zahra Vatani,,,"F3C-39' 5""-15TH",Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,504,5.24,0,5,2520,26.2,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-14,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,14,1,1,3,"BBPRLED-300-80-30-FL-19' 5""-W-UNV-DP-1+E(1)-TG9",12.5,1218,0,,HOUSE,Zahra Vatani,,,"F3C-19' 5""-15TH",Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,406,4.166666667,0,3,1218,12.5,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78220-15,4,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,78220,High Priority,,FALSE,,15,1,1,4,"BBPRLED-300-80-30-FL-26' 5""-W-UNV-DP-1+E(2)-DF",18.3,1714,0,,HOUSE,Zahra Vatani,,,"F3C-26' 5""-15TH",Picked - Complete,2/4/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,428.5,4.575,0,4,1714,18.3,,0,2019,2,12,1,Complete,TRUE,FALSE,,
78221-1,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,PM wrong/missing info,TRUE,Wrong SD in Epicor,1,1,2,6,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-22-W-UNV-DP-1-CT9(36"")",55,3740,0,,HOUSE,Zahra Vatani,,,F1-22'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,623.3333333,9.166666667,0,6,3740,55,,1,2019,2,11,1,Complete,FALSE,FALSE,,
78221-2,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,Shortage,FALSE,"Extrusion L1,2&4",2,1,6,12,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-14-W-UNV-DP-1-CT9(36"")",120.6,7140,0,,HOUSE,Zahra Vatani,,,F1-14'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,595,10.05,0,12,7140,120.6,Shortage,0,2019,2,11,1,Complete,FALSE,FALSE,,
78221-3,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,,FALSE,,3,1,3,6,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-12-W-UNV-DP-1-CT9(36"")",41.1,3060,0,,HOUSE,Zahra Vatani,,,F1-12'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,510,6.85,0,6,3060,41.1,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78221-4,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,,FALSE,,4,1,2,2,"SP18497(1)-TB2DILED-625-250-80-30-SL-SO-8-W-UNV-DP-1-CT9(36"")",20.2,1360,0,,HOUSE,Zahra Vatani,,,F1-8'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,680,10.1,0,2,1360,20.2,,0,2019,2,11,1,Complete,FALSE,FALSE,,
78221-5,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,,FALSE,,5,1,15,15,WWR-SL-750-80-30-2-W-UNV-DP-1-TG9,45,2250,0,,HOUSE,Zahra Vatani,,,F4-3B-2'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,150,3,0,15,2250,45,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78221-6,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,,FALSE,,6,1,2,4,WWR-SL-750-80-30-10-W-UNV-DP-1-DS,14,1500,0,,HOUSE,Zahra Vatani,,,F4-3-1B-10'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,375,3.5,0,4,1500,14,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78221-7,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,,FALSE,,7,1,1,1,WWR-SL-750-80-30-6-W-UNV-DP-1-DS,5.2,450,0,,HOUSE,Zahra Vatani,,,F4-3-1B-6'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,450,5.2,0,1,450,5.2,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78221-8,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,,FALSE,,8,1,1,13,BBPRLED-300-80-30-FL-97'-W-UNV-DP-2+E(7)-TG9,64.2,6054,0,,HOUSE,Zahra Vatani,,,F3C-97'-16TH,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,465.6923077,4.938461538,0,13,6054,64.2,,0,2019,2,11,1,Complete,TRUE,FALSE,,
78221-9,4,2/11/2019,2/11/2019,Machine Shop Started,Regular,FALSE,78221,Regular,,FALSE,,9,1,1,3,"BBPRLED-300-80-30-FL-18' 8""-W-UNV-DP-1+E(2)-DF",12.8,1218,0,,HOUSE,Zahra Vatani,,,"F3C-18' 8""-16TH",Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,406,4.266666667,0,3,1218,12.8,,0,2019,2,11,1,Complete,TRUE,FALSE,,
