Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
69215-4,,Joshua,Regular,FALSE,69215,Regular,4,1,0,2100,F10-28',SCD-500-80-35-FL-28-W-UNV-DP-1-CA(48),14.02.2019,22.2,Scheduled/Released,,,,,FALSE,,A - Regular,1,3,6,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.37,0:20:12,7.4,700,3,22.2,2100,- ,Scheduled/Released,0,3,FALSE,FALSE,,,SCD-500-80-35-FL-28-W-UNV-DP-1-CA(48),SCD,
69215-5,,Joshua,Regular,FALSE,69215,Regular,5,1,0,3600,F10-48',SCD-500-80-35-FL-48-W-UNV-DP-1-CA(48),14.02.2019,35.1,Scheduled/Released,,,,,FALSE,,A - Regular,1,4,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.585,0:31:56,8.775,900,4,35.1,3600,- ,Scheduled/Released,0,4,FALSE,FALSE,,,SCD-500-80-35-FL-48-W-UNV-DP-1-CA(48),SCD,
69215-6,,Joshua,Regular,FALSE,69215,Regular,6,1,0,3489,F10-48' EM,SCD-500-80-35-FL-48-W-UNV-DP-1+E(1)-CA(48),14.02.2019,36.5,Scheduled/Released,,,,,FALSE,,A - Regular,1,4,8,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.608333333,0:33:13,9.125,872.25,4,36.5,3489,- ,Scheduled/Released,0,4,FALSE,FALSE,,,SCD-500-80-35-FL-48-W-UNV-DP-1+E(1)-CA(48),SCD,
69215-7,,Joshua,Regular,FALSE,69215,Regular,7,1,0,5250,F10-70',SCD-500-80-35-FL-70-W-UNV-DP-1-CA(48),14.02.2019,52.5,Scheduled/Released,,,,,FALSE,,A - Regular,1,6,12,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.875,0:47:47,8.75,875,6,52.5,5250,- ,Scheduled/Released,0,6,FALSE,FALSE,,,SCD-500-80-35-FL-70-W-UNV-DP-1-CA(48),SCD,
78534-1,,Joshua,Regular,FALSE,78534,Regular,1,70,0,19320,R4,BBRLED-950-80-35-FL-4'-W-UNV-DP-1-TG15-CP,12.02.2019,336,Machine Shop Started,,,,,FALSE,,A - Regular,1,70,70,,,,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,5.6,5:05:46,4.8,276,70,336,19320,- ,Machine Shop Started,0,70,TRUE,TRUE,,,BBRLED-950-80-35-FL-4'-W-UNV-DP-1-TG15-CP,BBRLED,
78534-2,,Joshua,Regular,FALSE,78534,Regular,2,19,0,3173,R4A,BBRLED-950-80-35-FL-2'-W-UNV-DP-1-TG15-CP,12.02.2019,91.2,Machine Shop Started,,,,,FALSE,,A - Regular,1,19,19,,,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.52,1:23:00,4.8,167,19,91.2,3173,- ,Machine Shop Started,0,19,TRUE,TRUE,,,BBRLED-950-80-35-FL-2'-W-UNV-DP-1-TG15-CP,BBRLED,
78538-4,,Zahra,Regular,FALSE,78538,High Priority,4,24,0,11280,L6-8' EM,BBS-S-8'-NL-T5HO-1-W-277-ERS-1-S-B1(LP600),07.02.2019,96,Machine Shop Started,,Picked - Complete,29.01.2019,,TRUE,,A - Regular,1,24,24,,,Picked - Complete,OK,Machine Shop Started,,,,1,1,Partial Order,Wrong info. In SD,TRUE,,1.6,1:27:22,4,470,24,96,11280,- ,Machine Shop Started,0,24,TRUE,TRUE,,,BBS-S-8'-NL-T5HO-1-W-277-ERS-1-S-B1(LP600),BBS,
78538-5,,Zahra,Regular,FALSE,78538,High Priority,5,12,0,4680,L6-6' EM,BBS-S-6'-NL-T5HO-1-W-277-ERS-1-S-B1(LP600),07.02.2019,48,Machine Shop Started,,Picked - Complete,29.01.2019,,TRUE,,A - Regular,1,12,12,,,Picked - Complete,OK,Machine Shop Started,,,,0,1,Partial Order,Wrong info. In SD,TRUE,,0.8,0:43:41,4,390,12,48,4680,- ,Machine Shop Started,0,12,TRUE,TRUE,,,BBS-S-6'-NL-T5HO-1-W-277-ERS-1-S-B1(LP600),BBS,
78538-6,,Zahra,Regular,FALSE,78538,High Priority,6,10,0,7900,L6-16' EM,BBS-S-16'-NL-T5HO-1-W-277-ERS-1-S-B1(LP600),07.02.2019,40,Machine Shop Started,,Picked - Complete,29.01.2019,,TRUE,,A - Regular,1,20,20,,,Picked - Complete,OK,Machine Shop Started,,,,0,1,Partial Order,Wrong info. In SD,TRUE,,0.666666667,0:36:24,2,395,20,40,7900,- ,Machine Shop Started,0,20,TRUE,TRUE,,,BBS-S-16'-NL-T5HO-1-W-277-ERS-1-S-B1(LP600),BBS,
78009-2,,Zahra,Regular,FALSE,78009,Regular,2,20,0,44000,"RD-7'10 1/4""","SK-10003-CIR-AL(7'10 1/4"")-700-90-30-SO-W-120-LT(LDE1)-1-DS",19.02.2019,284,Scheduled/Released,,,,,FALSE,,A - Regular,1,80,40,,,,NO,Scheduled/Released,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,4.733333333,4:18:26,3.55,550,80,284,44000,- ,Scheduled/Released,0,80,FALSE,FALSE,,,"SK-10003-CIR-AL(7'10 1/4"")-700-90-30-SO-W-120-LT(LDE1)-1-DS",SK,
75462-4,,Gagandeep,Regular,FALSE,75462,High Priority,4,2,0,1440,F05-10'-5TH FL,SP18369-WWR-SL-750-80-35-L-10'-W-UNV-DP-1-TG9,13.02.2019,20,Machine Shop Started,Akamai 5th Floor,,,,FALSE,,A - Regular,1,2,8,,,,NO,Machine Shop Started,Material+Cartridge,,,1,0,Partial Order,0,FALSE,0,0.333333333,0:18:12,10,720,2,20,1440,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-10'-W-UNV-D,WWR,
75462-5,,Gagandeep,Regular,FALSE,75462,High Priority,5,1,0,764,"F05-11'8""-PATH-5TH FL","SP18369-WWR-SL-750-80-35-L-11'8""-C(ROCKFON723)-UNV-DP-1-TG9",13.02.2019,10,Machine Shop Started,Akamai 5th Floor,,,,FALSE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.166666667,0:09:06,10,764,1,10,764,- ,Machine Shop Started,0,1,FALSE,FALSE,,,"WWR-SL-750-80-35-L-11'8""-C(ROC",WWR,
75462-6,,Gagandeep,Regular,FALSE,75462,High Priority,6,2,0,1152,F05-8'-5TH FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,13.02.2019,14,Machine Shop Started,Akamai 5th Floor,,,,FALSE,,A - Regular,1,2,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.233333333,0:12:44,7,576,2,14,1152,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,
75462-7,,Gagandeep,Regular,FALSE,75462,High Priority,7,1,0,432,F05A-6'-TH FL,SP18369-WWR-SL-750-80-35-L-6'-W-UNV-DP-1-DS,13.02.2019,7,Machine Shop Started,Akamai 5th Floor,,,,FALSE,,A - Regular,1,1,2,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,432,1,7,432,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-6'-W-UNV-DP,WWR,
75462-8,,Gagandeep,Regular,FALSE,75462,High Priority,8,1,0,720,F05B-10'-PATH-5TH FL,SP18369-WWR-SL-750-80-35-L-10'-c(ROCKFON723)-UNV-DP-1-DS-C(1 LONG SIDE D),13.02.2019,10,Machine Shop Started,Akamai 5th Floor,,,,TRUE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,Wrong info. In SD,TRUE,,0.166666667,0:09:06,10,720,1,10,720,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-10'-c(ROCKF,WWR,
75462-9,,Gagandeep,Regular,FALSE,75462,High Priority,9,1,0,1296,F05B-18'-PATH-5TH FL,SP18369-WWR-SL-750-80-35-L-18'-C(ROCKFON723)-UNV-DP-1-DS-C(1 LONG SIDE D),13.02.2019,16,Machine Shop Started,Akamai 5th Floor,,,,FALSE,,A - Regular,1,2,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.266666667,0:14:34,8,648,2,16,1296,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-18'-C(ROCKF,WWR,
75462-10,,Gagandeep,Regular,FALSE,75462,High Priority,10,1,0,1008,F05B-14'-PATH-5TH FL,SP18369-WWR-SL-750-80-35-L-14'-C(ROCKFON723)-UNV-DP-1-DS-C(1 LONG SIDE D),13.02.2019,14,Machine Shop Started,Akamai 5th Floor,,,,FALSE,,A - Regular,1,2,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.233333333,0:12:44,7,504,2,14,1008,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-14'-C(ROCKF,WWR,
75462-11,,Gagandeep,Regular,FALSE,75462,High Priority,11,1,0,288,F05B-4'-PATH-5TH FL,SP18369-WWR-SL-750-80-35-L-4'-C(ROCKFON723)-UNV-DP-1-DS-C(1 LONG SIDE D),13.02.2019,4,Machine Shop Started,Akamai 5th Floor,,,,FALSE,,A - Regular,1,1,2,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.066666667,0:03:38,4,288,1,4,288,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-4'-C(ROCKFO,WWR,
75462-14,,Gagandeep,Regular,FALSE,75462,High Priority,14,1,0,20305,F10-339'-5TH FL,SP18276-SCRPAT-OPR-131°+49°+71°+109°+91°+89°+87°+101°-350-80-35-FL-339-EX-W-UNV-DP-6-DS-C(ANGLED ENDS),11.02.2019,622,Machine Shop Started,Akamai 5th Floor,Picked - Complete,,,TRUE,,A - Regular,1,24,34,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,Missing info. In SD,TRUE,,10.36666667,9:26:01,25.91666667,846.0416667,24,622,20305,- ,Machine Shop Started,0,24,FALSE,FALSE,,,SCRPAT-OPR-131°+49°+71°+109°+9,SCRPAT,
75462-15,,Gagandeep,Regular,FALSE,75462,High Priority,15,1,0,2515,"F10-46'5""-5TH FL","SP18276-SCR-350-80-35-FL-46'5""-W-UNV-DP-1-DS-C(ANGLED ENDS)",13.02.2019,44,Machine Shop Started,Akamai 5th Floor,,,,TRUE,,A - Regular,1,3,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,Missing info. In SD,TRUE,,0.733333333,0:40:02,14.66666667,838.3333333,3,44,2515,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"SCR-350-80-35-FL-46'5""-W-UNV-D",SCR,
75475-5,,Gagandeep,Regular,FALSE,75475,Regular,5,1,0,720,F05-10'-6TH FL,SP18369-WWR-SL-750-80-35-L-10'-W-UNV-DP-1-TG9,13.02.2019,9,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.15,0:08:11,9,720,1,9,720,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-10'-W-UNV-D,WWR,
75475-6,,Gagandeep,Regular,FALSE,75475,Regular,6,1,0,576,F05-8'-PATH 6TH FL,SP18369-WWR-SL-750-80-35-L-8-C(ROCKFON723)-UNV-DP-1-TG9,13.02.2019,7,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.116666667,0:06:22,7,576,1,7,576,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-8-C(ROCKFON,WWR,
75475-7,,Gagandeep,Regular,FALSE,75475,Regular,7,4,0,2304,F05-8'-6TH FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,13.02.2019,28,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,4,16,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.466666667,0:25:29,7,576,4,28,2304,- ,Machine Shop Started,0,4,FALSE,FALSE,,,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,
75475-8,,Gagandeep,Regular,FALSE,75475,Regular,8,1,0,288,F05A-4'-PATH-6TH FL,SP18369-WWR-SL-750-80-35-L-4'-C(PS541A1391)-UNV-DP-1-DS,13.02.2019,4,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,1,2,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.066666667,0:03:38,4,288,1,4,288,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-4'-C(PS541A,WWR,
75475-9,,Gagandeep,Regular,FALSE,75475,Regular,9,1,0,720,F05-10'PATH-6TH FL,SP18369-WWR-SL-750-80-35-L-10'-C(ROCKFON723)-UNV-DP-1-TG9,13.02.2019,9,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.15,0:08:11,9,720,1,9,720,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-10'-C(ROCKF,WWR,
75475-10,,Gagandeep,Regular,FALSE,75475,Regular,10,1,0,1440,F05B-20'-6TH FL,SP18369-WWR-SL-750-80-35-L-20'-W-UNV-DP-1-DS-C(1 LONG SIDE D),13.02.2019,16,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,2,8,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.266666667,0:14:34,8,720,2,16,1440,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-20'-W-UNV-D,WWR,
75475-27,,Gagandeep,Regular,FALSE,75475,Regular,27,1,0,2470,"F10-46'2""-ELEVATORS-6TH FL","SP18276-SCR-350-80-35-FL-46'2""-W-UNV-DP-1-DS-C(ANGLED ENDS)",13.02.2019,44,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,3,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.733333333,0:40:02,14.66666667,823.3333333,3,44,2470,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"SCR-350-80-35-FL-46'2""-W-UNV-D",SCR,
75475-28,,Gagandeep,Regular,FALSE,75475,Regular,28,2,0,864,F05-6'-06-30T,SP18369-WWR-SL-750-80-35-L-6'-W-UNV-DP-1-TG9,13.02.2019,14,Machine Shop Started,Akamai 6th Floor,,,,FALSE,,A - Regular,1,2,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.233333333,0:12:44,7,432,2,14,864,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-6'-W-UNV-DP,WWR,
77848-1,,Gagandeep,Regular,FALSE,77848,High Priority,1,1,0,735,F10-#14-4TH FL,"SP18276-SCRPAT-OPR-103°+77°-350-80-35-FL-94 1/4""-EX-W-UNV-DP-1-DS",25.01.2019,13,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,TRUE,,A - Regular,1,1,1,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Shortage,TRUE,,0.216666667,0:11:50,13,735,1,13,735,01.02.2019,Wiring Started,0,1,TRUE,TRUE,Ready,Done,SCRPAT-OPR-103°+77°-350-80-35-,SCRPAT,Order Flagged
77848-2,,Gagandeep,Regular,FALSE,77848,High Priority,2,1,0,780,F10-#6-4TH FL,"SP18276-SCRPAT-OPR-99.60°+80.40°-350-80-35-FL-104 3/32""-EX-W-UNV-DP-1-DS",25.01.2019,13,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,1,1,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Others,FALSE,Others,0.216666667,0:11:50,13,780,1,13,780,01.02.2019,Wiring Started,0,1,TRUE,TRUE,Ready,Done,SCRPAT-OPR-99.60°+80.40°-350-8,SCRPAT,Order Flagged
77848-3,,Gagandeep,Regular,FALSE,77848,High Priority,3,1,0,960,F10-#21 &#22-4TH FL,"SP18276-SCRPAT-OPR-83°+97°-350-80-35-FL-154 1/4""-EX-W-UNV-DP-1-DS",25.01.2019,15,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,2,1,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Wrong info. In SD,TRUE,,0.25,0:13:39,7.5,480,2,15,960,01.02.2019,Wiring Started,0,2,TRUE,TRUE,Ready,Done,SCRPAT-OPR-83°+97°-350-80-35-F,SCRPAT,Order Flagged
77848-4,,Gagandeep,Regular,FALSE,77848,High Priority,4,1,0,1275,F10-#38-4TH FL,"SP18276-SCRPAT-OPR-100°+70°-350-80-35-FL-239 7/16""-EX-W-UNV-DP-2-DS",25.01.2019,16.5,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,3,3,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,Others,FALSE,Others,0.275,0:15:01,5.5,425,3,16.5,1275,01.02.2019,Wiring Started,0,3,TRUE,TRUE,Ready,Done,SCRPAT-OPR-100°+70°-350-80-35-,SCRPAT,Order Flagged
77848-5,,Gagandeep,Regular,FALSE,77848,High Priority,5,1,0,1185,"F10-#30, #29-4TH FL","SP18276-SCRPAT-OPR-93°+87°-350-80-35-FL-207 7/16""-EX-W-UNV-DP-1-DS",25.01.2019,15,Machine Shop Finished,,Picked - Complete,17.01.2019,28.01.2019,FALSE,,A - Regular,1,2,2,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.25,0:13:39,7.5,592.5,2,15,1185,01.02.2019,Wiring Started,0,2,TRUE,TRUE,Ready,Done,SCRPAT-OPR-93°+87°-350-80-35-F,SCRPAT,Order Flagged
75745-5,,Gagandeep,Regular,FALSE,75745,Regular,5,4,0,2304,F05-8'-8TH FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,11.02.2019,28,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,4,12,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.466666667,0:25:29,7,576,4,28,2304,- ,Machine Shop Started,0,4,TRUE,TRUE,,,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,
75745-6,,Gagandeep,Regular,FALSE,75745,Regular,6,1,0,1152,F05-16'-8TH FL,SP18369-WWR-SL-750-80-35-L-16'-W-UNV-DP-1-TG9,11.02.2019,13,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,2,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.216666667,0:11:50,6.5,576,2,13,1152,- ,Machine Shop Started,0,2,TRUE,TRUE,,,WWR-SL-750-80-35-L-16'-W-UNV-D,WWR,
75745-7,,Gagandeep,Regular,FALSE,75745,Regular,7,1,0,576,F05-8'-PATH-8TH FL,SP18369-WWR-SL-750-80-35-L-8'-C(ROCKFON723)-UNV-DP-1-TG9,11.02.2019,7,Machine Shop Started,Akamai 8th Floor,,,,TRUE,,A - Regular,1,1,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,Wrong part in BOM,TRUE,,0.116666667,0:06:22,7,576,1,7,576,- ,Machine Shop Started,0,1,TRUE,TRUE,,,WWR-SL-750-80-35-L-8'-C(ROCKFO,WWR,
75745-8,,Gagandeep,Regular,FALSE,75745,Regular,8,1,0,720,F05-10'PATH -8TH FL,SP18369-WWR-SL-750-80-35-L-10'-C(ROCKFON723)-UNV-DP-1-TG9,11.02.2019,9,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,1,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.15,0:08:11,9,720,1,9,720,- ,Machine Shop Started,0,1,TRUE,TRUE,,,WWR-SL-750-80-35-L-10'-C(ROCKF,WWR,
75745-9,,Gagandeep,Regular,FALSE,75745,Regular,9,1,0,1440,F05B-20'-8TH FL,SP18369-WWR-SL-750-80-35-L-20'-W-UNV-DP-1-DS-C(1 LONG SIDE D),11.02.2019,16,Machine Shop Started,Akamai 8th Floor,,,,FALSE,,A - Regular,1,2,8,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,0,FALSE,0,0.266666667,0:14:34,8,720,2,16,1440,- ,Machine Shop Started,0,2,TRUE,TRUE,,,WWR-SL-750-80-35-L-20'-W-UNV-D,WWR,
75745-13,,Gagandeep,Regular,FALSE,75745,Regular,13,1,0,2770,"F04-6'4-11/16""X30'1-15/16""-08-39Q","SP18435(2)-BMPRLED-OPRI(119°)-750-80-35-RG3-36'6""-W-UNV-DP-1-TG9-TS(2)-C(140.6° ANGLED END)",28.01.2019,31.8,Machine Shop Finished,Akamai 8th Floor,Picked - Complete,25.01.2019,23.01.2019,TRUE,,A - Regular,1,5,10,Picked - Complete,Picked - Complete,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,1,0,Partial Order,Others,TRUE,,0.53,0:28:56,6.36,554,5,31.8,2770,01.02.2019,Wiring Started,0,5,TRUE,TRUE,Ready,Done,BMPRLED-OPRI(119°)-750-80-35-R,BMPRLED,
75745-21,,Gagandeep,Regular,FALSE,75745,Regular,21,1,0,2515,"F10-46'5""-ELEV LOBBY-8TH FL","SP18276-SCR-350-80-35-FL-46'5""-W-UNV-DP-1-DS-C(133° & 85° ANGLED ENDS)",11.02.2019,43.22,Machine Shop Started,Akamai 8th Floor,,,,TRUE,,A - Regular,1,3,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,0,Partial Order,Wrong info. In SD,TRUE,,0.720333333,0:39:20,14.40666667,838.3333333,3,43.22,2515,- ,Machine Shop Started,0,3,TRUE,TRUE,,,"SCR-350-80-35-FL-46'5""-W-UNV-D",SCR,
75746-5,,Gagandeep,Regular,FALSE,75746,Regular,5,1,0,432,F05-6'-10TH FL,SP18369-WWR-SL-750-80-35-L-6'-W-UNV-DP-1-TG9,11.02.2019,7,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,2,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,432,1,7,432,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-6'-W-UNV-DP,WWR,
75746-6,,Gagandeep,Regular,FALSE,75746,Regular,6,1,0,576,F05-8'-10TH FL,SP18369-WWR-SL-750-80-35-L-8'-W-UNV-DP-1-TG9,11.02.2019,7,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,3,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,576,1,7,576,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-8'-W-UNV-DP,WWR,
75746-7,,Gagandeep,Regular,FALSE,75746,Regular,7,1,0,720,F05-10'-10TH FL,SP18369-WWR-SL-750-80-35-L-10'-W-UNV-DP-1-TG9,11.02.2019,9,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,4,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.15,0:08:11,9,720,1,9,720,- ,Machine Shop Started,0,1,FALSE,FALSE,,,WWR-SL-750-80-35-L-10'-W-UNV-D,WWR,
75746-8,,Gagandeep,Regular,FALSE,75746,Regular,8,1,0,1440,F05A-6'-10TH FL,SP18369-WWR-SL-750-80-35-L-20'-W-UNV-DP-1-DS,11.02.2019,4,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,2,7,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.066666667,0:03:38,2,720,2,4,1440,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WWR-SL-750-80-35-L-20'-W-UNV-D,WWR,
75746-22,,Gagandeep,Regular,FALSE,75746,Regular,22,1,0,675,"F04-9'8-1/8""-10-33X","BMPRLED-750-80-35-RG3-9'8 1/8""-C(ROCKFON723)-UNV-DP-1-TG9-TS(1)",11.02.2019,9.28,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,1,3,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.154666667,0:08:27,9.28,675,1,9.28,675,- ,Machine Shop Started,0,1,FALSE,FALSE,,,"BMPRLED-750-80-35-RG3-9'8 1/8""-C(ROCKFON723)-UNV-DP-1-TG9-TS(1)",BMPRLED,
75746-24,,Gagandeep,Regular,FALSE,75746,Regular,24,1,0,1330,"F04-8'7-1/8""X8'10-7/8""-10-29T","BMPRLED-OPRI(1)-750-80-35-RG3-17'6""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",11.02.2019,24,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,3,5,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.4,0:21:50,8,443.3333333,3,24,1330,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"BMPRLED-OPRI(1)-750-80-35-RG3-17'6""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",BMPRLED,
75746-25,,Gagandeep,Regular,FALSE,75746,Regular,25,1,0,1450,"F04-8'7-1/8""X9'3-16/16""-10-32T","BMPRLED-OPRI(1)-750-80-35-RG3-19'6 3/4""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",11.02.2019,24,Machine Shop Started,Akamai 10th Floor,,17.01.2019,17.01.2019,FALSE,,A - Regular,1,3,5,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.4,0:21:50,8,483.3333333,3,24,1450,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"BMPRLED-OPRI(1)-750-80-35-RG3-19'6 3/4""-C(ROCKFON723)-UNV-DP-1-TG9-TS(2)",BMPRLED,
